id,time_ms,longitude,latitude,depth_km,magnitude,mag_type,place,sig,felt,cdi,mmi,alert,tsunami,type,url,time
us6000jniv,1676257187109,70.3753,36.4994,202.811,4.0,mb,"47 km E of Farkh?r, Afghanistan",246,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jniv,2023-02-13 02:59:47.109000+00:00
us6000jnj1,1676260120937,-118.6115,16.0878,10.0,4.4,mb,east central Pacific Ocean,298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jnj1,2023-02-13 03:48:40.937000+00:00
us6000jnjc,1676267820742,151.5297,46.6311,83.97,5.2,mww,Kuril Islands,416,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jnjc,2023-02-13 05:57:00.742000+00:00
us6000jqjx,1676269193443,145.8644,18.2375,135.473,4.1,mb,"Pagan region, Northern Mariana Islands",259,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jqjx,2023-02-13 06:19:53.443000+00:00
us6000jqjy,1676270741705,177.8565,-38.7031,10.0,4.4,mb,"5 km WSW of Manutuke, New Zealand",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jqjy,2023-02-13 06:45:41.705000+00:00
us6000jnjx,1676273193014,-71.3857,-26.5677,10.0,4.2,mb,"135 km W of Diego de Almagro, Chile",271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jnjx,2023-02-13 07:26:33.014000+00:00
us6000jnk1,1676275068596,126.4278,9.8043,35.0,4.8,mb,"35 km E of Union, Philippines",354,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jnk1,2023-02-13 07:57:48.596000+00:00
us6000jnk5,1676279892524,-178.9718,-29.3698,354.0,6.1,mww,"Kermadec Islands, New Zealand",572,,,3.286,green,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jnk5,2023-02-13 09:18:12.524000+00:00
us6000jqk0,1676288173420,-114.5197,-23.0232,10.0,4.4,mb,Easter Island region,298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jqk0,2023-02-13 11:36:13.420000+00:00
us6000jnks,1676289557459,36.6204,36.8844,11.34,4.5,mwr,"12 km NNE of A?a?? Karafak?l?, Turkey",312,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jnks,2023-02-13 11:59:17.459000+00:00
us6000jqk2,1676294434541,124.6736,1.5922,226.923,4.4,mb,"22 km WNW of Manado, Indonesia",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jqk2,2023-02-13 13:20:34.541000+00:00
us6000jqk3,1676295931683,126.844,3.342,61.19,4.4,mb,"220 km NW of Tobelo, Indonesia",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jqk3,2023-02-13 13:45:31.683000+00:00
us6000jnl4,1676298497684,38.589,38.0402,13.42,4.3,mb,"2 km WNW of Sincik, Turkey",284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jnl4,2023-02-13 14:28:17.684000+00:00
us6000jnl6,1676300285817,23.1834,45.1309,10.0,5.0,mww,"0 km ESE of Dobri?a, Romania",667,357.0,7.9,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jnl6,2023-02-13 14:58:05.817000+00:00
us6000jnlc,1676301305178,36.2865,37.8703,10.0,4.2,mb,"21 km SE of Saimbeyli, Turkey",271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jnlc,2023-02-13 15:15:05.178000+00:00
us6000jnlm,1676302850597,129.3998,0.4212,18.201,4.7,mb,"127 km ESE of Maba, Indonesia",340,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jnlm,2023-02-13 15:40:50.597000+00:00
us6000jnly,1676307354836,26.4463,-52.4396,10.0,4.9,mb,south of Africa,369,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jnly,2023-02-13 16:55:54.836000+00:00
us6000jqk9,1676309601929,115.9522,-10.7477,10.0,4.4,mb,"223 km S of Lembar, Indonesia",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jqk9,2023-02-13 17:33:21.929000+00:00
us6000jnm3,1676312334427,145.0971,42.4829,29.312,4.8,mb,"64 km SSE of Akkeshi, Japan",354,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jnm3,2023-02-13 18:18:54.427000+00:00
us6000jqki,1676312666614,168.0514,-16.1195,184.168,4.3,mb,"67 km E of Lakatoro, Vanuatu",284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jqki,2023-02-13 18:24:26.614000+00:00
us6000jnm7,1676313529118,92.673,38.8964,10.0,5.1,mb,"223 km SW of Dunhuang, China",400,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jnm7,2023-02-13 18:38:49.118000+00:00
us6000jnmc,1676316027970,36.42,38.0051,7.437,4.6,mwr,Central Turkey,327,5.0,3.8,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jnmc,2023-02-13 19:20:27.970000+00:00
us6000jqkb,1676316509078,72.5706,38.1834,115.36,4.5,mb,"118 km NE of Khorugh, Tajikistan",312,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jqkb,2023-02-13 19:28:29.078000+00:00
us6000jqkc,1676318220975,-177.6101,-20.2727,498.053,4.4,mb,"260 km WNW of Houma, Tonga",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jqkc,2023-02-13 19:57:00.975000+00:00
us6000jnmp,1676320779704,23.3846,38.3583,10.0,4.1,mb,"6 km ENE of Thívai, Greece",259,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jnmp,2023-02-13 20:39:39.704000+00:00
us6000jqke,1676325677587,-173.9833,-16.65,120.057,4.5,mb,"79 km SSW of Hihifo, Tonga",312,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jqke,2023-02-13 22:01:17.587000+00:00
us6000jqkf,1676326092938,154.7538,-5.8534,130.613,4.3,mb,"95 km WNW of Panguna, Papua New Guinea",284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jqkf,2023-02-13 22:08:12.938000+00:00
us7000jhrk,1676327680288,-106.2914,18.5112,10.0,4.3,mb,"169 km SW of Emiliano Zapata, Mexico",284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us7000jhrk,2023-02-13 22:34:40.288000+00:00
us6000jnni,1676328904090,-69.6393,-24.7955,86.293,4.2,mb,"Antofagasta, Chile",271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jnni,2023-02-13 22:55:04.090000+00:00
us6000jqkg,1676330092626,153.1233,48.2276,131.906,4.2,mb,Kuril Islands,271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jqkg,2023-02-13 23:14:52.626000+00:00
us6000jnny,1676333494847,-70.2645,-21.9053,64.069,4.6,mwr,"Near the coast of Antofagasta, Chile",326,1.0,2.2,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jnny,2023-02-14 00:11:34.847000+00:00
us6000jqtk,1676335722562,171.6143,-22.3214,115.312,4.4,mb,southeast of the Loyalty Islands,298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jqtk,2023-02-14 00:48:42.562000+00:00
us6000jqtm,1676337275573,-18.7496,67.6781,10.0,4.1,mb,Iceland region,259,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jqtm,2023-02-14 01:14:35.573000+00:00
us6000jqtn,1676337419118,-18.6785,67.5751,10.0,4.3,mb,"159 km N of Siglufjörður, Iceland",284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jqtn,2023-02-14 01:16:59.118000+00:00
us6000jqtl,1676337991445,149.0653,-1.2764,10.0,4.2,mb,"216 km ENE of Lorengau, Papua New Guinea",271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jqtl,2023-02-14 01:26:31.445000+00:00
us6000jnp9,1676338312590,-18.5311,67.569,10.0,4.4,mb,Iceland region,298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jnp9,2023-02-14 01:31:52.590000+00:00
us6000jnpa,1676338982222,-18.8686,67.6499,10.0,4.3,mb,"167 km N of Siglufjörður, Iceland",284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jnpa,2023-02-14 01:43:02.222000+00:00
us6000jnpb,1676339115609,-18.6147,67.7822,10.0,4.6,mb,"182 km N of Siglufjörður, Iceland",326,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jnpb,2023-02-14 01:45:15.609000+00:00
us6000jqtp,1676339792424,36.1142,36.781,10.0,4.2,mb,"12 km WSW of Dörtyol, Turkey",271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jqtp,2023-02-14 01:56:32.424000+00:00
us6000jnpc,1676340196305,167.541,-15.3552,119.646,5.2,mww,"44 km ENE of Luganville, Vanuatu",417,1.0,5.4,3.826,green,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jnpc,2023-02-14 02:03:16.305000+00:00
us6000jqtq,1676342048874,129.8802,-6.8361,106.494,4.2,mb,Banda Sea,271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jqtq,2023-02-14 02:34:08.874000+00:00
us6000jnpn,1676344137315,144.4757,37.9138,10.0,4.5,mb,"271 km ESE of Onagawa Ch?, Japan",312,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jnpn,2023-02-14 03:08:57.315000+00:00
us6000jnq0,1676354539969,121.0268,0.4766,100.759,4.7,mww,"200 km NE of Palu, Indonesia",340,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jnq0,2023-02-14 06:02:19.969000+00:00
us6000jnqi,1676363790901,130.78,-7.2446,46.392,4.2,mb,"282 km SW of Tual, Indonesia",271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jnqi,2023-02-14 08:36:30.901000+00:00
us6000jqtv,1676365224836,133.8255,-4.7514,10.0,4.6,mb,"153 km NE of Tual, Indonesia",326,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jqtv,2023-02-14 09:00:24.836000+00:00
us6000jnqp,1676370715643,-86.3733,11.0748,35.0,4.2,mb,"58 km WSW of San Juan del Sur, Nicaragua",271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jnqp,2023-02-14 10:31:55.643000+00:00
us6000jnqt,1676375651925,36.1295,36.0172,10.0,4.4,mb,"6 km NNW of K??lak, Turkey",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jnqt,2023-02-14 11:54:11.925000+00:00
us6000jnqy,1676380387027,37.9533,37.8316,12.979,4.0,mb,"5 km NE of Tut, Turkey",246,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jnqy,2023-02-14 13:13:07.027000+00:00
us6000jnqz,1676380610827,23.2013,45.0998,10.0,5.6,mww,"0 km ESE of Lele?ti, Romania",1410,1037.0,7.6,7.643,yellow,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jnqz,2023-02-14 13:16:50.827000+00:00
us6000jqtz,1676382113222,-178.3981,-18.0123,591.412,4.2,mb,Fiji region,271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jqtz,2023-02-14 13:41:53.222000+00:00
us6000jnr1,1676382243567,35.4049,35.5292,10.0,4.3,mb,"34 km W of Latakia, Syria",284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jnr1,2023-02-14 13:44:03.567000+00:00
us6000jnxi,1676387309614,-177.3526,-30.2226,33.726,4.8,mb,"Kermadec Islands, New Zealand",354,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jnxi,2023-02-14 15:08:29.614000+00:00
us6000jnxh,1676389050155,71.02,36.6928,218.501,4.2,mb,"25 km SE of Jurm, Afghanistan",271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jnxh,2023-02-14 15:37:30.155000+00:00
us6000jnxk,1676389837803,37.166,38.0849,0.343,4.4,mb,"3 km NW of Ekinözü, Turkey",298,1.0,3.9,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jnxk,2023-02-14 15:50:37.803000+00:00
us6000jnxp,1676392125822,-82.8845,5.2468,10.0,4.5,mb,south of Panama,312,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jnxp,2023-02-14 16:28:45.822000+00:00
us6000jnxq,1676392420252,-178.3173,-20.3326,551.636,4.9,mb,Fiji region,369,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jnxq,2023-02-14 16:33:40.252000+00:00
us6000jny0,1676394027465,122.0358,7.7212,10.0,4.6,mb,"11 km W of Siocon, Philippines",326,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jny0,2023-02-14 17:00:27.465000+00:00
us6000jny5,1676397732031,-70.0094,-29.04,122.861,4.6,mwr,"89 km SE of Vallenar, Chile",326,1.0,2.0,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jny5,2023-02-14 18:02:12.031000+00:00
us6000jqu1,1676401913492,-177.8234,-20.4867,406.911,4.2,mb,"273 km WNW of Houma, Tonga",271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jqu1,2023-02-14 19:11:53.492000+00:00
us6000jnyc,1676404002003,-66.5365,-23.095,207.585,4.4,mb,"88 km W of El Aguilar, Argentina",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jnyc,2023-02-14 19:46:42.003000+00:00
us6000jqu2,1676404298014,141.9862,31.1444,10.0,4.3,mb,"Izu Islands, Japan region",284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jqu2,2023-02-14 19:51:38.014000+00:00
us6000jqu8,1676404386111,-178.3731,-17.7509,563.697,4.2,mb,Fiji region,271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jqu8,2023-02-14 19:53:06.111000+00:00
us6000jqu9,1676406076407,-177.4781,-29.9185,39.312,4.5,mb,"Kermadec Islands, New Zealand",312,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jqu9,2023-02-14 20:21:16.407000+00:00
us6000jqu4,1676407686589,-178.5678,-29.7801,8.145,4.4,mb,"Kermadec Islands, New Zealand",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jqu4,2023-02-14 20:48:06.589000+00:00
us6000jqu6,1676412854568,128.6641,2.6565,207.8,4.4,mb,"125 km NE of Tobelo, Indonesia",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jqu6,2023-02-14 22:14:14.568000+00:00
us6000jnz6,1676413323030,-175.1795,-19.8659,155.212,5.2,mww,"86 km W of Pangai, Tonga",416,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jnz6,2023-02-14 22:22:03.030000+00:00
us6000jnzm,1676415923874,-179.9792,-23.7987,529.607,4.4,mb,south of the Fiji Islands,298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jnzm,2023-02-14 23:05:23.874000+00:00
us6000jnzr,1676416441248,37.4908,38.5302,5.0,4.5,mwr,"2 km SW of Darende, Turkey",312,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jnzr,2023-02-14 23:14:01.248000+00:00
us6000jnzz,1676416912470,175.9188,-16.8326,10.0,4.9,mb,"184 km WNW of Lautoka, Fiji",369,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jnzz,2023-02-14 23:21:52.470000+00:00
us6000jp05,1676417669660,162.0819,55.084,67.844,4.3,mb,"129 km S of Ust’-Kamchatsk Staryy, Russia",284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jp05,2023-02-14 23:34:29.660000+00:00
us6000jp0a,1676419562819,36.5503,36.7937,10.0,4.2,mb,Turkey-Syria border region,272,2.0,3.1,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jp0a,2023-02-15 00:06:02.819000+00:00
us6000jr0i,1676423600501,-25.4515,-58.737,35.0,4.8,mb,South Sandwich Islands region,354,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jr0i,2023-02-15 01:13:20.501000+00:00
us6000jr0n,1676424346798,-25.339,-58.7698,35.0,5.0,mb,South Sandwich Islands region,385,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jr0n,2023-02-15 01:25:46.798000+00:00
us6000jp0k,1676424727667,149.0066,44.4771,35.0,4.3,mb,"122 km SE of Kuril’sk, Russia",284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jp0k,2023-02-15 01:32:07.667000+00:00
us6000jp0q,1676427192620,-37.0823,8.0014,10.0,5.3,mww,central Mid-Atlantic Ridge,432,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jp0q,2023-02-15 02:13:12.620000+00:00
us6000jp0r,1676427272545,-37.0106,7.8855,10.0,5.1,mb,central Mid-Atlantic Ridge,400,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jp0r,2023-02-15 02:14:32.545000+00:00
us6000jr0j,1676429991122,-178.3939,-15.0043,425.738,4.1,mb,"82 km SSW of Alo, Wallis and Futuna",259,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jr0j,2023-02-15 02:59:51.122000+00:00
us6000jp0v,1676430561827,162.9965,56.3529,40.572,4.9,mb,"35 km ENE of Ust’-Kamchatsk Staryy, Russia",369,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jp0v,2023-02-15 03:09:21.827000+00:00
us6000jr0k,1676434930653,-177.419,-19.9534,582.728,4.6,mb,"258 km WNW of Houma, Tonga",326,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jr0k,2023-02-15 04:22:10.653000+00:00
us6000jp1e,1676442330679,36.7069,38.0945,10.0,4.3,mb,Central Turkey,284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jp1e,2023-02-15 06:25:30.679000+00:00
us6000jp1g,1676443088606,174.5343,-40.5533,78.171,5.7,mww,"55 km NW of Raumati Beach, New Zealand",553,91.0,5.8,4.767,green,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jp1g,2023-02-15 06:38:08.606000+00:00
us6000jp1r,1676444262189,-179.995,-25.2949,492.95,4.2,mb,south of the Fiji Islands,271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jp1r,2023-02-15 06:57:42.189000+00:00
us6000jp20,1676445686857,-179.7175,-24.3638,493.951,4.2,mb,south of the Fiji Islands,271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jp20,2023-02-15 07:21:26.857000+00:00
hv73325052,1676446026530,-155.407166666667,19.1136666666667,31.75,4.78,ml,"12 km SE of P?hala, Hawaii",832,1447.0,4.8,6.024,green,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/hv73325052,2023-02-15 07:27:06.530000+00:00
us6000jp24,1676446522919,-179.1863,51.2181,35.0,5.3,mww,"191 km WSW of Adak, Alaska",432,1.0,2.0,3.994,,1,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jp24,2023-02-15 07:35:22.919000+00:00
us6000jp25,1676446589833,36.4651,38.0187,5.224,4.4,mwr,"2 km W of Göksun, Turkey",298,2.0,2.5,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jp25,2023-02-15 07:36:29.833000+00:00
us6000jp2c,1676448421341,161.4539,54.7177,35.0,4.2,mb,"near the east coast of the Kamchatka Peninsula, Russia",271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jp2c,2023-02-15 08:07:01.341000+00:00
us6000jp2m,1676452531447,123.8139,12.2474,10.0,4.9,mb,"1 km NNW of Miaga, Philippines",371,3.0,6.1,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jp2m,2023-02-15 09:15:31.447000+00:00
us6000jp3b,1676466249720,-73.0236,6.7659,158.822,5.2,mb,"5 km WNW of Cepitá, Colombia",423,17.0,4.1,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jp3b,2023-02-15 13:04:09.720000+00:00
us6000jr0t,1676468595044,128.6382,3.9801,10.0,4.7,mb,"258 km NNE of Tobelo, Indonesia",340,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jr0t,2023-02-15 13:43:15.044000+00:00
us6000jp5m,1676469851384,174.0689,-14.4022,612.553,4.5,mb,Fiji region,312,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jp5m,2023-02-15 14:04:11.384000+00:00
us6000jp5v,1676472507683,177.5024,-37.1483,115.508,5.0,mb,off the east coast of the North Island of New Zealand,386,5.0,2.7,3.128,green,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jp5v,2023-02-15 14:48:27.683000+00:00
us6000jp61,1676473932779,35.3842,40.5723,2.084,4.2,mb,Central Turkey,271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jp61,2023-02-15 15:12:12.779000+00:00
us6000jr0u,1676476349114,128.5578,-7.3925,147.211,4.1,mb,"212 km NE of Lospalos, Timor Leste",259,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jr0u,2023-02-15 15:52:29.114000+00:00
us6000jp6a,1676476438843,-84.7565,15.9909,10.0,4.4,mb,"39 km NW of Brus Laguna, Honduras",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jp6a,2023-02-15 15:53:58.843000+00:00
us6000jr0w,1676477729195,126.913,2.9209,56.769,4.5,mb,"179 km NW of Tobelo, Indonesia",312,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jr0w,2023-02-15 16:15:29.195000+00:00
us6000jr0v,1676477818720,153.7739,-5.7185,35.0,4.2,mb,"200 km WNW of Panguna, Papua New Guinea",271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jr0v,2023-02-15 16:16:58.720000+00:00
us6000jr0x,1676479651540,-112.1024,-29.2472,10.0,4.7,mb,Easter Island region,340,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jr0x,2023-02-15 16:47:31.540000+00:00
us6000jp6u,1676481305960,-68.8468,-21.1998,116.525,4.4,mb,"61 km W of Ollagüe, Chile",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jp6u,2023-02-15 17:15:05.960000+00:00
us6000jp72,1676484053150,-173.0549,-18.5245,10.0,5.1,mb,"99 km E of Neiafu, Tonga",400,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jp72,2023-02-15 18:00:53.150000+00:00
us6000jr10,1676484257840,117.8628,-8.0635,11.298,4.4,mb,"Sumbawa region, Indonesia",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jr10,2023-02-15 18:04:17.840000+00:00
us6000jp76,1676484608107,123.8605,12.3099,8.0,6.1,mww,"9 km NNE of Miaga, Philippines",615,55.0,7.7,7.388,green,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jp76,2023-02-15 18:10:08.107000+00:00
us6000jr14,1676491844606,144.6998,19.5972,382.497,4.0,mb,"Maug Islands region, Northern Mariana Islands",246,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jr14,2023-02-15 20:10:44.606000+00:00
us6000jp7z,1676492203806,-68.6043,-22.2944,124.999,4.6,mb,"Antofagasta, Chile",326,1.0,2.2,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jp7z,2023-02-15 20:16:43.806000+00:00
us6000jp86,1676494842174,125.5523,6.7146,38.851,4.4,mb,"17 km NE of Tanlad, Philippines",299,2.0,3.4,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jp86,2023-02-15 21:00:42.174000+00:00
us6000jp8r,1676499140811,-68.0244,-20.0423,170.153,5.0,mww,"106 km SE of Colchane, Chile",385,2.0,2.0,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jp8r,2023-02-15 22:12:20.811000+00:00
us6000jp8t,1676499957731,36.6395,38.0487,6.273,4.2,mb,"12 km ENE of Göksun, Turkey",271,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jp8t,2023-02-15 22:25:57.731000+00:00
us6000jp95,1676501897772,-90.0975,13.5026,66.86,4.3,mb,"30 km WSW of Acajutla, El Salvador",284,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jp95,2023-02-15 22:58:17.772000+00:00
us6000jr8a,1676507437630,103.6313,-5.7351,50.956,4.5,mb,"171 km SW of Kotabumi, Indonesia",312,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jr8a,2023-02-16 00:30:37.630000+00:00
us6000jp9n,1676508202083,144.7596,13.7469,127.935,4.5,mb,"26 km NNW of Dededo Village, Guam",312,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jp9n,2023-02-16 00:43:22.083000+00:00
us6000jr8b,1676509202100,100.0009,21.2059,10.0,4.4,mb,"47 km S of K?ng Tung, Myanmar",298,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jr8b,2023-02-16 01:00:02.100000+00:00
us6000jp9t,1676509624876,23.1279,45.0887,10.0,4.4,mb,"0 km NW of Arcani, Romania",424,168.0,7.5,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jp9t,2023-02-16 01:07:04.876000+00:00
us6000jpa8,1676514940911,105.3635,51.9035,10.0,4.1,mb,"34 km E of Listvyanka, Russia",259,2.0,2.0,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jpa8,2023-02-16 02:35:40.911000+00:00
us6000jr8c,1676516440071,129.7357,-7.0176,103.276,4.1,mb,"Kepulauan Babar, Indonesia",259,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jr8c,2023-02-16 03:00:40.071000+00:00
us6000jr8h,1676516688169,113.5555,55.8999,10.0,4.1,mb,"28 km SSE of Severomuysk, Russia",259,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jr8h,2023-02-16 03:04:48.169000+00:00
us6000jpab,1676516749970,-66.2487,-22.9722,253.912,4.5,mwr,"63 km WSW of Abra Pampa, Argentina",312,1.0,1.0,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jpab,2023-02-16 03:05:49.970000+00:00
us6000jpaf,1676518214119,179.4435,-24.7789,527.227,4.5,mb,south of the Fiji Islands,312,,,,,0,earthquake,https://earthquake.usgs.gov/earthquakes/eventpage/us6000jpaf,2023-02-16 03:30:14.119000+00:00
